0	15
1	14.7966642997126
2	14.504200192801
3	14.2107375207771
4	13.9166076787523
5	13.6217095077584
6	13.3256214082799
7	13.0284127160142
8	12.7310492424706
9	12.4341617304327
10	12.1378719114497
11	11.8421514629864
12	11.5469327408635
13	11.2521171883281
14	10.957597497227
15	10.6632724134873
16	10.3690592661347
17	10.0749031583417
18	9.7807553682196
19	9.48658907138185
20	9.19238479907207
21	8.89812515036585
22	8.60380286546994
23	8.30940983643076
24	8.01494504114575
25	7.72040587158021
26	7.4257871169157
27	7.13109441893881
28	6.83630575201614
29	6.54142417020507
30	6.24645104749743
31	5.95138649502602
32	5.65623130445857
33	5.36098058736277
34	5.06563291831648
35	4.77018358380644
36	4.47462525015654
37	4.17894223308036
38	3.88310348058784
39	3.5870574551929
40	3.29074628824167
41	2.99413910313507
42	2.69726370779984
43	2.40016229471485
44	2.10286288351039
45	1.80533225148504
46	1.50768779536942
47	1.2099003304401
48	0.911233760972889
49	0.61147758425803
50	0.361616432076885
51	0.213442206852002
52	0.126254508782073
53	0.0749758433264902
54	0.0448314622912004
55	0.0272791014280998
56	0.0171575065683815
57	0.011116990346043
58	0.00750045704245414
59	0.00520912435503543
60	0.00372158887732447
61	0.00271426973415272
62	0.00200815176933333
63	0.00150048712863404
64	0.00112911976705571
65	0.000854187487838175
66	0.000648945278268706
67	0.000494810832924639
68	0.000378547342347308
69	0.000290569886669491
70	0.000223853790499744
71	0.000173210530520586
72	0.000134785051947704
73	0.000105701450461042
74	8.38043616425323e-05
75	6.74718345164673e-05
76	5.54633385696795e-05
77	4.68152804862583e-05
78	4.07456948879009e-05
79	3.66087658815727e-05
80	3.38725015278145e-05
81	3.2106409766813e-05
82	3.09916955591636e-05
83	3.0294349348244e-05
84	2.98573553229584e-05
85	2.95745516460737e-05
86	2.93806017541068e-05
87	2.92379113298356e-05
88	2.9113697988333e-05
89	2.89905028581382e-05
90	2.88580474313876e-05
91	2.87102167083858e-05
92	2.85448734745795e-05
93	2.8357639851263e-05
94	2.81450752913668e-05
95	2.79054097403469e-05
96	2.76391118141516e-05
97	2.73440442439147e-05
98	2.70172907673167e-05
99	2.66648370846986e-05
100	2.62810867798607e-05
101	2.58654278226856e-05
102	2.54172962294829e-05
103	2.49366366555131e-05
104	2.44210461725437e-05
105	2.38696994234402e-05
106	2.3281233613785e-05
107	2.26539054883969e-05
108	2.19858969318417e-05
109	2.127627752193e-05
110	2.05217548365244e-05
111	1.97228286261601e-05
112	1.8875798599031e-05
113	1.79790179499782e-05
114	1.70294457278283e-05
115	1.60276421725205e-05
116	1.49721715575221e-05
117	1.38619710981286e-05
118	1.26983638329497e-05
119	1.14840746947998e-05
120	1.02279953570755e-05
121	8.94646583165529e-06
122	7.67149713189385e-06
123	6.46806008419259e-06
124	5.46608283187166e-06
125	4.8956355985841e-06
126	5.01821114119883e-06
127	5.88949531063192e-06
128	7.32856958296399e-06
129	9.13779932375647e-06
130	1.11943947123568e-05
131	1.34280940618845e-05
132	1.57967529028526e-05
133	1.82681662607821e-05
134	2.08110160576402e-05
135	2.3409989245463e-05
136	2.60300583588571e-05
137	2.86379059684653e-05
138	3.12069005413239e-05
139	3.36976212953515e-05
140	3.6073772553944e-05
141	3.82992904154986e-05
142	4.03451194358767e-05
143	4.21670676550078e-05
144	4.37384617541625e-05
145	4.50276464689708e-05
146	4.60056324887034e-05
147	4.66654732387129e-05
148	4.69972098558931e-05
149	4.69938788415273e-05
150	4.66548919185685e-05
151	4.59860622643487e-05
152	4.50103624487441e-05
153	4.37409911074879e-05
154	4.22069860545281e-05
155	4.0433589278816e-05
156	3.84490539300086e-05
157	3.62901433033258e-05
158	3.39892087689836e-05
159	3.15778239417684e-05
160	2.90864458882611e-05
161	2.6544430584213e-05
162	2.39775027073032e-05
163	2.14108307790436e-05
164	1.88656686248101e-05
165	1.63648907868625e-05
166	1.39279298376119e-05
167	1.15759444948172e-05
168	9.33682157976603e-06
169	7.25357018974496e-06
170	5.41502260540423e-06
171	4.02774095621879e-06
172	3.49477020101565e-06
173	4.02596240390299e-06
174	5.21133589200616e-06
175	6.63725944264294e-06
176	8.12226310395897e-06
177	9.59263428332505e-06
178	1.10203490740723e-05
179	1.23904797948021e-05
180	1.36969404819376e-05
181	1.49378734028825e-05
182	1.6111573953796e-05
183	1.72203113392248e-05
184	1.82653756905898e-05
185	1.92509568288432e-05
186	2.01760630120553e-05
187	2.10411874492394e-05
188	2.18536349750191e-05
189	2.26120971800323e-05
190	2.33178218521171e-05
191	2.39737384666508e-05
192	2.45830608653087e-05
193	2.51482587209223e-05
194	2.5667207672773e-05
195	2.61471605082056e-05
196	2.65836701013812e-05
197	2.69837280354408e-05
198	2.73448359664892e-05
199	2.76694322161218e-05
200	2.79559109269679e-05
201	2.82107612314486e-05
202	2.8431061665934e-05
203	2.86191728116997e-05
204	2.87759378938822e-05
205	2.8905356404273e-05
206	2.90042098891101e-05
207	2.90708444131353e-05
208	2.91112227284887e-05
209	2.91198962681534e-05
210	2.91045616036539e-05
211	2.90611911768827e-05
212	2.89899952315631e-05
213	2.88888169595398e-05
214	2.87607288513181e-05
215	2.86099926748663e-05
216	2.84282216836662e-05
217	2.82195414771253e-05
218	2.79867535586261e-05
219	2.77227389008308e-05
220	2.74336627596523e-05
221	2.71120881649901e-05
222	2.67647433011528e-05
223	2.63842413632585e-05
224	2.59752701797234e-05
225	2.55342175692679e-05
226	2.50604312570252e-05
227	2.4550398573043e-05
228	2.4006906695934e-05
229	2.34265860076276e-05
230	2.28080002277187e-05
231	2.21496248315107e-05
232	2.14477797521028e-05
233	2.0703117561459e-05
234	1.99140782141332e-05
235	1.90772795754196e-05
236	1.81932468277575e-05
237	1.72578122766541e-05
238	1.62682730375525e-05
239	1.52247230775841e-05
240	1.41275164385399e-05
241	1.29766107541379e-05
242	1.1774264196499e-05
243	1.05269966625857e-05
244	9.24940804923138e-06
245	7.96856880702883e-06
246	6.73969873826491e-06
247	5.67348790436776e-06
248	4.97592699783973e-06
249	4.9187204961296e-06
250	5.6244731184812e-06
251	6.95004817339306e-06
252	8.68585287802253e-06
253	1.06917204055804e-05
254	1.2888731514949e-05
255	1.52290778395473e-05
256	1.76782852855161e-05
257	2.0207071483918e-05
258	2.27930832332017e-05
259	2.54048451610502e-05
260	2.80219037370863e-05
261	3.05997368069722e-05
262	3.31128459791526e-05
263	3.55246773324727e-05
264	3.77910402369787e-05
265	3.98785027589318e-05
266	4.17603920913093e-05
267	4.33889144959397e-05
268	4.47448764171976e-05
269	4.58014690563212e-05
270	4.65433870748787e-05
271	4.69522328574378e-05
272	4.70250070047138e-05
273	4.67598309431742e-05
274	4.61717474878867e-05
275	4.52680696168355e-05
276	4.40647701616281e-05
277	4.25904778049772e-05
278	4.08699879231895e-05
279	3.89339273838979e-05
280	3.6815177055546e-05
281	3.45459872695773e-05
282	3.21573564262507e-05
283	2.96812267583818e-05
284	2.71478634934486e-05
285	2.45838973445158e-05
286	2.20144744844376e-05
287	1.94619977685106e-05
288	1.69491757408336e-05
289	1.44951910139115e-05
290	1.21210314148354e-05
291	9.85194410872119e-06
292	7.72636552845748e-06
293	5.81782832389356e-06
294	4.295061228985e-06
295	3.5208469323498e-06
296	3.82111998926184e-06
297	4.89940567454401e-06
298	6.29166668120966e-06
299	7.77131154252206e-06
300	9.24987099256039e-06
